ID,Computer Science,Physics,Mathematics,Statistics,Quantitative Biology,Quantitative Finance,Chemistry,Astrology,Spaceology,Life Science,Earth Science,Data Science
8642,0,0,0,1,0,0,0,0,0,1,0,1
8641,0,1,0,0,0,0,0,0,0,0,0,1
8640,0,1,0,0,0,0,1,0,0,0,0,1
8638,1,0,0,0,0,0,0,0,0,0,0,0
8637,0,0,1,0,0,0,0,0,0,0,0,1
8636,0,0,0,1,0,0,0,0,0,0,0,0
8635,0,1,0,0,0,0,0,0,0,0,0,0
8634,0,1,0,0,0,0,0,0,0,0,0,1
8632,0,0,1,0,0,0,0,0,0,1,0,1
8631,1,0,0,0,0,0,0,0,0,1,0,0
8630,1,0,0,0,0,0,0,0,0,1,0,0
8626,0,1,0,0,0,0,0,0,0,1,0,0
8625,0,0,1,0,0,0,1,0,0,0,0,1
8624,1,0,0,0,0,0,0,0,0,0,0,1
8623,0,1,0,0,0,0,0,0,0,1,0,0
8622,0,0,1,0,0,0,0,0,0,0,0,1
8621,0,1,0,0,0,0,0,0,0,1,0,0
8619,1,0,0,0,0,0,0,0,0,1,0,1
8618,0,0,1,0,0,0,0,0,0,0,0,0
8616,1,0,0,0,0,0,0,0,0,0,0,1
8615,0,1,0,0,0,0,0,0,0,1,0,1
8614,0,1,0,0,0,0,0,1,0,0,0,0
8613,0,1,0,0,0,0,0,0,0,0,0,1
8612,0,0,0,1,0,0,0,0,0,0,0,1
8609,0,0,1,0,0,0,0,0,0,1,0,1
8607,0,0,1,0,0,0,0,0,0,0,0,0
8562,0,0,0,1,0,0,0,0,0,1,0,0
8561,1,0,0,0,0,0,1,0,0,1,0,1
8560,1,0,0,0,0,0,0,0,0,0,0,1
8559,0,0,1,0,0,0,0,0,0,0,0,1
8517,0,1,0,0,0,0,0,0,0,0,0,1
8516,1,0,0,0,0,0,0,0,0,1,0,0
8515,0,1,0,0,0,0,0,0,0,0,0,1
8514,0,1,0,0,0,0,1,0,0,1,0,1
8513,1,0,0,0,0,0,0,0,0,0,0,1
8512,1,0,0,0,0,0,0,0,0,1,1,1
8511,0,0,1,0,0,0,1,0,0,0,0,0
8510,0,0,1,0,0,0,0,0,0,0,0,1
8509,0,0,1,0,0,0,0,0,0,0,0,1
8507,0,0,0,1,0,0,0,0,0,1,0,1
8506,0,0,1,0,0,0,0,0,0,1,0,1
8505,0,1,0,0,0,0,0,0,0,0,0,1
8504,1,0,0,0,0,0,0,0,0,1,0,1
8503,0,1,0,0,0,0,0,0,0,1,0,1
8502,0,0,1,0,0,0,0,0,0,1,0,1
8501,0,0,0,1,0,0,0,0,0,1,0,0
8500,0,1,0,0,0,0,0,0,0,1,0,0
8499,1,0,0,0,0,0,0,0,0,0,0,0
8498,1,0,0,0,0,0,0,0,0,0,0,1
8497,0,1,0,0,0,0,0,0,0,0,0,0
8496,0,1,0,0,0,0,0,0,0,1,1,1
8495,1,0,0,0,0,0,0,0,0,0,0,1
8491,1,0,0,0,0,0,1,0,0,0,0,0
8490,1,0,0,0,0,0,0,0,0,0,0,1
8489,1,0,0,0,0,0,0,0,0,0,0,1
8488,0,1,0,0,0,0,0,0,0,0,0,0
8487,0,1,0,0,0,0,0,0,0,1,0,1
8486,1,0,0,0,0,0,0,0,0,0,0,1
8485,1,0,0,0,0,0,0,0,0,0,0,0
8518,0,1,0,0,0,0,0,0,0,1,0,0
8519,0,0,0,1,0,0,0,0,0,1,0,1
8520,1,0,0,0,0,0,0,0,0,0,0,1
8541,0,1,0,0,0,0,0,0,0,1,0,0
8558,1,0,0,0,0,0,0,0,0,1,0,0
8556,0,0,1,0,0,0,1,0,0,0,0,0
8555,0,1,0,0,0,0,0,0,0,0,0,0
8554,1,0,0,0,0,0,0,0,0,0,0,0
8552,0,1,0,0,0,0,0,0,0,0,0,0
8550,0,0,1,0,0,0,0,0,0,0,0,1
8549,0,1,0,0,0,0,0,0,0,0,0,0
8547,0,0,0,1,0,0,0,0,0,1,0,0
8546,0,0,1,0,0,0,1,0,0,0,0,1
8545,1,0,0,0,0,0,0,0,0,1,0,0
8544,0,1,0,0,0,0,0,0,0,1,0,0
8543,0,0,0,1,0,0,0,0,0,0,0,0
8542,0,1,0,0,0,0,0,0,0,0,0,0
8540,1,0,0,0,0,0,0,0,0,1,0,0
8521,0,1,0,0,0,0,0,0,0,0,0,1
8538,0,0,0,1,0,0,0,0,0,1,0,0
8537,0,0,1,0,0,0,0,0,0,0,0,1
8536,0,0,1,0,0,0,0,0,0,1,0,1
8535,0,0,0,1,0,0,0,0,0,1,0,0
8534,1,0,0,0,0,0,0,0,0,1,0,0
8533,0,0,0,1,0,0,0,0,0,1,0,0
8532,0,0,1,0,0,0,1,0,0,1,0,0
8529,1,0,0,0,0,0,0,0,0,1,0,0
8528,0,1,0,0,0,0,0,0,0,1,0,0
8526,0,1,0,0,0,0,1,0,0,0,0,1
8525,1,0,0,0,0,0,0,0,0,0,0,1
8523,0,0,0,0,1,0,0,0,0,1,0,1
8522,1,0,0,0,0,0,0,0,0,0,0,0
8308,1,0,0,0,0,0,0,0,0,0,0,1
8307,1,0,0,0,0,0,0,0,0,1,0,1
8305,0,1,0,0,0,0,1,0,0,1,0,1
8106,0,1,0,0,0,0,0,0,0,0,0,0
8103,1,0,0,0,0,0,0,0,0,1,0,0
8102,0,1,0,0,0,0,0,0,0,0,0,1
8099,0,1,0,0,0,0,1,0,0,0,0,1
8098,1,0,0,0,0,0,0,0,0,0,0,1
8096,0,1,0,0,0,0,0,0,0,0,0,1
8095,0,0,1,0,0,0,0,0,0,1,0,1
8094,0,0,1,0,0,0,0,0,0,0,0,0
8092,0,0,0,1,0,0,0,0,0,0,0,0
8091,0,0,1,0,0,0,0,0,0,0,0,0
8089,0,0,1,0,0,0,0,0,0,1,0,1
8088,0,0,0,0,1,0,0,0,0,1,0,0
8086,0,0,1,0,0,0,1,0,0,0,0,1
8084,1,0,0,0,0,0,0,0,0,0,0,0
8082,0,0,1,0,0,0,0,0,0,0,0,0
8081,0,0,0,1,0,0,0,0,0,0,0,0
8080,0,0,1,0,0,0,0,0,0,1,0,0
8079,0,0,1,0,0,0,0,0,0,0,0,0
8076,1,0,0,0,0,0,0,0,0,1,0,0
8075,0,0,1,0,0,0,0,0,0,0,0,1
8073,1,0,0,0,0,0,0,0,0,0,0,1
8071,0,0,1,0,0,0,1,0,0,1,0,1
8070,0,0,0,1,0,0,0,0,0,0,0,1
8069,0,0,1,0,0,0,1,0,0,1,0,1
8068,0,0,1,0,0,0,0,0,0,0,0,1
8066,0,1,0,0,0,0,0,0,0,1,0,1
8065,0,0,0,0,1,0,0,0,0,0,0,0
8064,1,0,0,0,0,0,0,0,0,0,0,1
8063,0,0,0,0,1,0,0,0,0,1,0,1
8061,0,0,1,0,0,0,0,0,0,0,0,1
8104,0,0,0,1,0,0,0,0,0,0,0,0
8107,1,0,0,0,0,0,0,0,0,1,0,0
8304,0,0,0,1,0,0,0,0,0,1,0,0
8108,0,0,0,1,0,0,0,0,0,0,0,1
8145,1,0,0,0,0,0,0,0,0,1,0,1
8144,0,0,1,0,0,0,0,0,0,0,0,1
8142,0,1,0,0,0,0,0,0,0,1,0,0
8141,0,1,0,0,0,0,0,0,0,0,0,0
8140,1,0,0,0,0,0,0,0,0,1,0,1
8139,1,0,0,0,0,0,0,0,0,1,1,0
8137,1,0,0,0,0,0,0,0,0,0,0,0
8136,0,1,0,0,0,0,0,0,0,0,0,1
8132,1,0,0,0,0,0,0,0,0,0,0,0
8131,0,1,0,0,0,0,0,0,0,1,0,0
8130,0,1,0,0,0,0,0,0,0,0,0,1
8129,0,0,1,0,0,0,0,0,0,1,0,1
8128,0,1,0,0,0,0,0,0,0,0,0,1
8127,0,1,0,0,0,0,0,0,0,0,0,1
8126,0,0,0,0,1,0,0,0,0,0,0,0
8125,1,0,0,0,0,0,0,0,0,0,0,1
8124,0,0,1,0,0,0,0,0,0,0,0,1
8123,0,1,0,0,0,0,0,0,0,1,0,1
8122,0,0,0,1,0,0,0,0,0,0,0,0
8121,1,0,0,0,0,0,0,0,0,1,0,1
8120,0,1,0,0,0,0,0,0,0,0,0,0
8119,0,0,1,0,0,0,0,0,0,1,0,0
8117,0,1,0,0,0,0,0,0,0,1,0,0
8116,0,0,1,0,0,0,0,0,0,1,0,0
8113,0,0,1,0,0,0,0,0,0,1,0,1
8112,0,0,1,0,0,0,0,0,0,1,0,0
8111,0,1,0,0,0,0,0,0,0,1,0,0
8110,0,0,1,0,0,0,0,0,0,0,0,0
8109,0,1,0,0,0,0,0,0,0,0,0,0
8060,0,1,0,0,0,0,0,0,0,0,0,0
8059,1,0,0,0,0,0,0,0,0,1,0,1
8058,1,0,0,0,0,0,0,0,0,0,0,0
8056,1,0,0,0,0,0,0,0,0,1,0,0
8015,0,1,0,0,0,0,0,0,0,1,0,1
8013,1,0,0,0,0,0,0,0,0,0,0,0
8012,1,0,0,0,0,0,0,0,0,0,0,1
8011,0,1,0,0,0,0,1,0,0,0,0,1
8010,1,0,0,0,0,0,0,0,0,1,0,1
8009,1,0,0,0,0,0,0,0,0,1,0,0
8008,0,0,1,0,0,0,0,0,0,0,0,1
8007,1,0,0,0,0,0,0,0,0,0,0,0
8006,0,1,0,0,0,0,0,0,0,1,0,1
8005,0,0,1,0,0,0,0,0,0,0,0,0
8004,0,1,0,0,0,0,0,0,0,0,0,0
8003,0,0,0,1,0,0,0,0,0,1,0,1
8002,0,0,1,0,0,0,0,0,0,0,0,1
8001,0,1,0,0,0,0,0,0,0,0,0,0
8000,0,0,1,0,0,0,0,0,0,0,0,1
7999,0,1,0,0,0,0,0,0,0,1,0,1
7998,0,0,1,0,0,0,0,0,0,1,0,1
7997,0,0,1,0,0,0,0,0,0,1,0,0
7996,0,0,1,0,0,0,0,0,0,1,0,1
7994,0,0,0,1,0,0,0,0,0,0,0,0
7993,1,0,0,0,0,0,0,0,0,1,0,0
7992,0,0,0,1,0,0,1,0,0,0,0,0
7991,0,1,0,0,0,0,0,0,0,1,0,1
7990,0,0,0,0,1,0,0,0,0,1,0,0
7989,0,0,1,0,0,0,0,0,0,0,0,0
7988,0,0,0,0,1,0,0,0,0,0,0,1
7987,0,0,1,0,0,0,0,0,0,0,0,1
7986,0,1,0,0,0,0,0,0,0,0,0,1
7985,0,0,1,0,0,0,1,0,0,0,0,0
8016,0,1,0,0,0,0,0,0,0,0,0,0
8017,0,0,0,1,0,0,0,0,0,1,0,1
8018,1,0,0,0,0,0,0,0,0,1,0,0
8037,1,0,0,0,0,0,0,0,0,0,0,1
8054,0,1,0,0,0,0,0,0,0,1,0,0
8053,1,0,0,0,0,0,0,0,0,0,0,0
8052,0,1,0,0,0,0,0,0,0,0,0,0
8050,0,1,0,0,0,0,0,0,0,1,0,1
8049,0,0,0,0,1,0,0,0,0,0,0,0
8047,0,1,0,0,0,0,0,0,0,1,0,0
8046,0,1,0,0,0,0,0,0,0,1,0,1
8044,0,0,1,0,0,0,0,0,0,1,0,0
8043,0,1,0,0,0,0,0,0,0,1,0,0
8042,0,1,0,0,0,0,0,0,0,0,0,1
8041,1,0,0,0,0,0,0,0,0,0,0,0
8040,0,1,0,0,0,0,0,0,0,1,0,0
8038,0,1,0,0,0,0,0,0,0,0,0,1
8036,0,1,0,0,0,0,0,0,0,1,0,0
8019,0,0,1,0,0,0,0,0,0,0,0,0
8035,0,1,0,0,0,0,0,0,0,0,0,0
8034,0,1,0,0,0,0,0,0,0,0,0,1
8033,0,1,0,0,0,0,0,0,0,1,0,1
8032,0,0,0,1,0,0,0,0,0,0,0,1
8031,0,0,1,0,0,0,0,0,0,1,0,0
8030,0,0,0,1,0,0,0,0,0,0,0,1
8029,0,0,0,1,0,0,0,0,0,0,0,0
8028,0,1,0,0,0,0,0,0,0,1,0,1
8026,1,0,0,0,0,0,1,0,0,1,0,1
8023,0,0,1,0,0,0,0,0,0,1,0,0
8022,1,0,0,0,0,0,0,0,0,1,0,1
8021,0,1,0,0,0,0,0,0,0,0,0,0
8020,1,0,0,0,0,0,0,0,0,0,0,1
8147,0,1,0,0,0,0,0,0,0,1,0,1
8148,0,1,0,0,0,0,0,0,0,0,0,1
8149,0,0,0,1,0,0,0,0,0,1,0,1
8232,1,0,0,0,0,0,0,0,0,0,0,1
8267,1,0,0,0,0,0,0,0,0,1,0,0
8266,0,1,0,0,0,0,0,0,0,0,0,0
8265,0,1,0,0,0,0,0,0,0,0,0,0
8264,1,0,0,0,0,0,0,0,0,0,0,1
8263,1,0,0,0,0,0,0,0,0,0,0,1
8262,0,1,0,0,0,0,0,0,0,1,0,0
8261,1,0,0,0,0,0,0,0,0,0,0,0
8260,1,0,0,0,0,0,0,0,0,1,0,1
8259,0,1,0,0,0,0,1,0,0,1,0,1
8257,0,0,0,1,0,0,0,0,0,0,0,1
8256,1,0,0,0,0,0,0,0,0,1,0,1
8255,0,0,0,1,0,0,0,0,0,1,0,0
8254,0,1,0,0,0,0,0,0,0,0,0,0
8253,0,0,1,0,0,0,0,0,0,1,0,1
8252,0,1,0,0,0,0,0,0,0,1,0,0
8251,1,0,0,0,0,0,1,0,0,0,0,0
8249,0,1,0,0,0,0,0,0,0,1,0,0
8247,1,0,0,0,0,0,0,0,0,1,0,0
8246,0,1,0,0,0,0,0,0,0,0,0,1
8245,0,1,0,0,0,0,0,0,0,0,0,1
8244,0,1,0,0,0,0,0,0,0,0,0,0
8243,0,0,1,0,0,0,0,0,0,1,0,1
8242,0,1,0,0,0,0,0,0,0,1,0,0
8241,0,0,1,0,0,0,0,0,0,0,0,1
8240,0,0,0,1,0,0,0,0,0,0,0,0
8239,1,0,0,0,0,0,1,0,0,1,0,0
8238,0,0,1,0,0,0,0,0,0,1,0,0
8237,0,1,0,0,0,0,0,0,0,1,0,0
8236,0,0,1,0,0,0,1,0,0,1,0,0
8268,0,0,1,0,0,0,0,0,0,1,0,1
8269,0,0,0,1,0,0,0,0,0,0,0,0
8270,0,0,1,0,0,0,0,0,0,1,0,1
8288,1,0,0,0,0,0,0,0,0,1,0,0
8303,0,0,1,0,0,0,1,0,0,1,0,0
8302,0,0,0,0,1,0,0,0,0,0,0,0
8301,0,1,0,0,0,0,0,0,0,0,0,0
8300,0,1,0,0,0,0,1,0,0,0,0,1
8299,0,1,0,0,0,0,0,0,0,0,0,1
8298,0,0,1,0,0,0,0,0,0,0,0,1
8297,0,0,0,1,0,0,1,0,0,1,0,0
8296,0,0,1,0,0,0,0,0,0,1,0,0
8295,0,0,1,0,0,0,0,0,0,1,0,0
8294,1,0,0,0,0,0,0,1,0,0,0,1
8293,0,0,0,1,0,0,0,0,0,1,0,0
8292,0,1,0,0,0,0,0,0,0,1,0,1
8291,0,0,0,1,0,0,0,0,0,1,0,0
8287,1,0,0,0,0,0,0,0,0,0,0,1
8271,1,0,0,0,0,0,0,0,0,1,0,1
8286,0,1,0,0,0,0,0,0,0,0,0,0
8285,0,0,0,1,0,0,0,0,0,1,0,0
8284,0,0,1,0,0,0,0,0,0,1,0,1
8283,0,1,0,0,0,0,0,0,0,0,0,0
8282,1,0,0,0,0,0,0,0,0,1,0,1
8281,1,0,0,0,0,0,0,0,0,1,0,1
8280,0,1,0,0,0,0,0,0,0,1,0,1
8278,1,0,0,0,0,0,0,0,0,0,0,1
8277,1,0,0,0,0,0,0,0,0,0,0,1
8276,0,0,1,0,0,0,0,0,0,0,0,1
8274,1,0,0,0,0,0,0,0,0,1,0,0
8273,0,1,0,0,0,0,0,0,0,1,0,1
8272,1,0,0,0,0,0,0,0,0,1,0,0
8235,0,0,1,0,0,0,0,0,0,1,0,1
8231,0,0,1,0,0,0,0,0,0,0,0,1
8150,1,0,0,0,0,0,0,0,0,1,0,0
8230,0,0,0,1,0,0,0,0,0,1,0,0
8188,0,0,1,0,0,0,0,0,0,1,0,0
8187,1,0,0,0,0,0,1,0,0,1,0,0
8186,0,1,0,0,0,0,0,0,0,0,0,1
8185,1,0,0,0,0,0,0,0,0,0,0,1
8184,0,0,1,0,0,0,0,0,0,0,0,1
8183,0,0,0,0,0,1,0,0,0,1,0,0
8181,1,0,0,0,0,0,0,0,0,0,0,1
8180,0,0,0,1,0,0,0,0,0,1,0,0
8178,0,1,0,0,0,0,0,0,0,1,0,0
8177,0,1,0,0,0,0,0,0,0,0,0,1
8175,1,0,0,0,0,0,0,0,0,0,0,1
8174,0,0,1,0,0,0,0,0,0,0,0,1
8171,1,0,0,0,0,0,0,0,0,1,0,0
8170,0,0,1,0,0,0,0,0,0,0,0,1
8169,0,0,1,0,0,0,0,0,0,0,0,0
8168,0,0,0,1,0,0,0,0,0,0,0,0
8167,0,0,1,0,0,0,0,0,0,1,0,1
8166,0,0,0,1,0,0,0,0,0,1,0,0
8165,0,0,1,0,0,0,0,0,0,0,0,1
8163,0,1,0,0,0,0,0,0,0,0,0,1
8162,0,1,0,0,0,0,0,0,0,0,0,1
8161,1,0,0,0,0,0,0,0,0,1,0,0
8160,0,1,0,0,0,0,0,0,0,0,0,0
8158,0,1,0,0,0,0,0,0,0,1,0,1
8157,0,0,0,0,1,0,0,0,0,1,0,1
8155,0,1,0,0,0,0,1,0,0,1,0,0
8154,0,0,1,0,0,0,0,0,0,0,0,1
8153,0,0,0,1,0,0,0,0,0,0,0,1
8151,1,0,0,0,0,0,0,0,0,0,0,1
8189,1,0,0,0,0,0,0,1,0,0,0,1
8190,0,0,1,0,0,0,0,0,0,1,0,1
8192,0,0,0,1,0,0,1,0,0,0,0,1
8210,1,0,0,0,0,0,0,0,0,0,0,0
8229,0,1,0,0,0,0,0,0,0,0,0,0
8228,1,0,0,0,0,0,0,0,0,1,0,0
8227,1,0,0,0,0,0,0,0,0,1,0,0
8226,1,0,0,0,0,0,0,0,0,1,0,0
8222,0,0,1,0,0,0,0,0,0,1,0,1
8221,0,0,1,0,0,0,0,0,0,0,0,1
8220,0,0,1,0,0,0,0,0,0,1,0,1
8218,0,1,0,0,0,0,0,0,0,1,0,0
8217,0,0,1,0,0,0,1,0,0,0,0,0
8214,0,0,1,0,0,0,0,0,0,1,0,1
8213,1,0,0,0,0,0,0,0,0,1,0,0
8212,0,0,1,0,0,0,0,0,0,1,0,0
8211,1,0,0,0,0,0,0,0,0,0,0,0
8209,0,0,1,0,0,0,0,0,0,1,0,0
8193,1,0,0,0,0,0,0,0,0,0,0,1
8208,0,1,0,0,0,0,0,0,0,1,0,1
8207,1,0,0,0,0,0,0,0,0,1,0,1
8206,0,0,0,0,0,1,1,0,0,0,0,1
8204,0,0,0,0,0,1,0,0,0,0,0,0
8203,0,0,0,1,0,0,0,0,0,1,0,0
8202,0,0,0,1,0,0,0,0,0,1,0,1
8201,1,0,0,0,0,0,0,0,0,0,0,0
8200,0,1,0,0,0,0,0,0,0,1,0,1
8199,0,1,0,0,0,0,0,0,0,0,0,0
8198,0,1,0,0,0,0,0,0,0,0,0,0
8197,0,1,0,0,0,0,0,0,0,1,0,1
8196,0,1,0,0,0,0,0,0,0,0,0,0
8194,0,1,0,0,0,0,0,0,0,0,0,1
7869,1,0,0,0,0,0,0,0,0,1,0,0
5001,0,1,0,0,0,0,0,0,0,0,0,0
5725,1,0,0,0,0,0,0,0,0,1,0,0
1905,1,0,0,0,0,0,0,0,0,1,0,1
1922,0,0,0,1,0,0,0,0,0,1,0,0
1920,0,1,0,0,0,0,0,0,0,0,0,1
1919,0,1,0,0,0,0,1,0,0,0,0,1
1918,0,0,1,0,0,0,0,0,0,1,0,0
1917,1,0,0,0,0,0,0,0,0,0,0,0
1916,0,1,0,0,0,0,1,0,0,1,0,1
1915,0,0,1,0,0,0,0,0,0,0,0,0
1913,0,0,1,0,0,0,0,0,0,1,0,1
1912,0,0,0,1,0,0,0,0,0,0,0,1
1911,1,0,0,0,0,0,0,0,0,1,0,1
1909,1,0,0,0,0,0,0,0,0,0,0,1
1908,1,0,0,0,0,0,0,0,0,0,0,1
1907,0,1,0,0,0,0,0,0,0,0,0,1
1906,1,0,0,0,0,0,0,0,0,0,0,1
1904,0,0,1,0,0,0,0,0,0,0,0,1
1878,0,0,0,0,0,1,0,0,0,0,0,0
1903,0,0,1,0,0,0,0,0,0,0,0,0
1902,1,0,0,0,0,0,0,0,0,0,0,1
1901,0,1,0,0,0,0,0,0,0,0,0,0
1900,0,0,0,1,0,0,0,0,0,0,0,1
1899,0,0,0,1,0,0,0,0,0,0,0,1
1898,0,1,0,0,0,0,0,0,0,1,0,0
1897,0,0,1,0,0,0,1,0,0,0,0,1
1895,0,0,0,1,0,0,0,0,0,1,0,1
1893,1,0,0,0,0,0,0,0,0,0,0,0
1888,0,0,0,1,0,0,0,0,0,1,0,1
1887,1,0,0,0,0,0,0,0,0,0,0,0
1885,1,0,0,0,0,0,0,0,0,1,0,1
1883,0,0,1,0,0,0,0,0,0,1,0,1
1881,0,0,0,1,0,0,0,0,0,0,0,0
1923,0,1,0,0,0,0,0,0,0,0,0,0
1924,0,1,0,0,0,0,0,0,0,0,0,0
1925,1,0,0,0,0,0,0,0,0,1,0,1
1926,0,0,0,1,0,0,0,0,0,1,0,1
1965,0,1,0,0,0,0,0,0,0,1,0,0
1964,0,0,1,0,0,0,0,0,0,1,0,1
1963,0,0,0,0,0,1,0,0,0,0,0,1
1962,0,0,1,0,0,0,0,0,0,0,0,0
1961,0,0,1,0,0,0,0,0,0,1,0,1
1957,1,0,0,0,0,0,0,0,0,1,0,1
1955,0,1,0,0,0,0,0,0,0,0,0,0
1954,0,0,0,1,0,0,0,0,0,1,0,0
1953,1,0,0,0,0,0,0,0,0,0,0,1
1952,0,1,0,0,0,0,0,0,0,0,0,0
1951,1,0,0,0,0,0,0,0,0,1,0,0
1950,1,0,0,0,0,0,0,0,0,0,0,1
1946,1,0,0,0,0,0,0,0,0,0,0,1
1945,1,0,0,0,0,0,0,0,0,0,0,1
1944,0,1,0,0,0,0,0,0,0,0,0,0
1943,0,0,1,0,0,0,1,0,0,1,0,1
1942,0,0,0,1,0,0,0,0,0,0,0,1
1941,0,0,1,0,0,0,0,0,0,0,0,1
1939,0,0,1,0,0,0,0,0,0,1,0,0
1938,0,0,1,0,0,0,0,0,0,0,0,1
1937,0,1,0,0,0,0,0,0,0,1,0,0
1936,1,0,0,0,0,0,0,0,0,1,0,0
1934,0,0,1,0,0,0,0,0,0,1,0,0
1932,1,0,0,0,0,0,0,0,0,1,0,0
1931,0,1,0,0,0,0,0,0,0,1,0,0
1930,0,1,0,0,0,0,0,0,0,0,0,1
1929,0,1,0,0,0,0,0,0,0,0,0,1
1928,0,0,1,0,0,0,0,1,0,1,0,0
1927,0,0,1,0,0,0,0,0,0,1,0,1
1880,0,1,0,0,0,0,0,0,0,0,0,0
1877,0,1,0,0,0,0,0,0,0,0,0,1
1967,0,0,1,0,0,0,0,0,0,1,0,1
1797,0,1,0,0,0,0,1,0,0,0,0,1
1821,1,0,0,0,0,0,0,0,0,0,0,1
1818,1,0,0,0,0,0,0,0,0,1,0,0
1817,0,1,0,0,0,0,0,0,0,1,0,1
1816,1,0,0,0,0,0,0,0,0,0,0,1
1815,0,0,1,0,0,0,0,0,0,1,0,1
1813,0,1,0,0,0,0,0,0,0,1,0,1
1811,0,1,0,0,0,0,0,0,0,1,0,1
1810,0,0,1,0,0,0,0,0,0,0,0,0
1809,1,0,0,0,0,0,0,0,0,1,0,1
1808,0,1,0,0,0,0,0,0,0,0,0,1
1805,1,0,0,0,0,0,0,0,0,0,0,1
1801,1,0,0,0,0,0,0,0,0,0,0,0
1800,0,0,1,0,0,0,0,0,0,0,0,1
1799,0,0,0,0,1,0,0,0,0,0,0,0
1796,0,0,0,1,0,0,1,0,0,0,0,1
1872,0,0,0,0,0,1,0,0,0,0,0,0
1795,0,1,0,0,0,0,0,0,0,0,0,1
1794,1,0,0,0,0,0,0,0,0,0,0,1
1792,0,1,0,0,0,0,0,0,0,1,0,0
1791,0,1,0,0,0,0,0,0,0,0,0,1
1790,0,0,1,0,0,0,0,0,0,1,0,0
1789,1,0,0,0,0,0,0,0,0,1,0,1
1788,0,1,0,0,0,0,0,0,0,0,0,1
1787,0,1,0,0,0,0,0,0,0,0,0,1
1786,0,1,0,0,0,0,0,0,0,1,0,1
1784,0,1,0,0,0,0,0,0,0,0,0,1
1783,0,0,0,1,0,0,0,0,0,1,0,1
1782,1,0,0,0,0,0,0,0,0,0,0,0
1781,0,1,0,0,0,0,0,0,0,1,0,0
1780,0,0,0,1,0,0,0,0,0,0,0,1
1822,0,1,0,0,0,0,0,0,0,1,0,0
1823,0,1,0,0,0,0,0,0,0,0,0,0
1825,0,0,1,0,0,0,0,0,0,1,0,0
1826,0,0,1,0,0,0,0,0,0,1,0,1
1871,1,0,0,0,0,0,0,0,0,1,0,0
1869,0,1,0,0,0,0,0,0,0,1,0,1
1868,0,0,1,0,0,0,1,0,0,0,0,1
1867,1,0,0,0,0,0,0,0,0,0,0,0
1866,1,0,0,0,0,0,0,0,0,0,0,1
1865,0,1,0,0,0,0,0,0,0,0,0,0
1864,1,0,0,0,0,0,0,0,0,0,0,0
1863,0,0,1,0,0,0,0,0,0,0,0,1
1860,0,0,0,1,0,0,0,0,0,0,0,1
1858,0,1,0,0,0,0,1,0,0,0,0,1
1857,0,1,0,0,0,0,0,0,0,1,0,0
1856,0,1,0,0,0,0,0,0,0,1,0,0
1855,1,0,0,0,0,0,0,0,0,1,0,0
1854,0,1,0,0,0,0,0,0,0,1,0,1
1853,0,0,1,0,0,0,0,0,0,0,0,0
1852,1,0,0,0,0,0,0,0,0,1,0,1
1851,1,0,0,0,0,0,0,0,0,1,0,0
1849,0,1,0,0,0,0,0,0,0,1,0,1
1848,0,0,1,0,0,0,0,0,0,1,0,0
1844,0,0,1,0,0,0,0,0,0,0,0,1
1843,1,0,0,0,0,0,0,0,0,1,0,0
1841,1,0,0,0,0,0,0,0,0,0,0,1
1837,0,1,0,0,0,0,1,0,0,1,0,0
1836,0,1,0,0,0,0,0,0,0,0,0,0
1835,0,0,1,0,0,0,0,0,0,1,0,0
1833,1,0,0,0,0,0,0,0,0,1,0,0
1831,1,0,0,0,0,0,0,0,0,1,0,0
1828,0,1,0,0,0,0,0,0,0,1,0,1
1827,1,0,0,0,0,0,0,0,0,1,0,1
1966,0,0,0,0,1,0,1,0,0,0,0,0
1968,0,0,1,0,0,0,0,0,0,0,0,0
1421,1,0,0,0,0,0,0,0,0,1,0,0
2087,1,0,0,0,0,0,0,0,0,0,0,0
2104,0,0,0,0,0,1,0,0,0,1,0,1
2103,0,1,0,0,0,0,0,0,0,0,0,0
2100,0,0,0,0,1,0,0,0,0,0,0,1
2099,0,1,0,0,0,0,0,0,0,1,0,0
2098,0,0,0,1,0,0,0,0,0,0,0,0
2097,0,1,0,0,0,0,0,0,0,0,0,1
2096,0,0,0,1,0,0,0,0,0,1,0,0
2095,0,0,0,1,0,0,0,0,0,1,0,1
2094,1,0,0,0,0,0,1,0,0,0,0,0
2093,1,0,0,0,0,0,0,0,0,0,0,0
2092,0,0,0,1,0,0,0,0,0,0,0,1
2091,0,1,0,0,0,0,0,0,0,1,0,0
2089,0,0,1,0,0,0,0,0,0,1,0,1
2088,1,0,0,0,0,0,0,0,0,1,0,1
2086,0,1,0,0,0,0,0,0,0,0,0,0
2062,0,1,0,0,0,0,0,0,0,0,0,0
2083,1,0,0,0,0,0,0,0,0,1,0,0
2081,0,0,0,1,0,0,1,0,0,0,0,1
2080,0,0,0,0,1,0,0,0,0,0,0,0
2079,1,0,0,0,0,0,0,0,0,0,0,0
2078,1,0,0,0,0,0,0,0,0,1,0,1
2077,0,1,0,0,0,0,0,0,0,1,0,1
2076,0,1,0,0,0,0,0,0,0,0,0,1
2075,1,0,0,0,0,0,0,0,0,1,0,0
2071,1,0,0,0,0,0,0,0,0,1,0,0
